,Mean Aligned,Mean,Median,Standard Deviation,Min,Max,25%,50%,75%
h36m_sub11_WalkTogether 1_cam55011271,101.1730728149414,193.87644958496094,123.22599029541016,192.00738525390625,9.769371032714844,1126.846923828125,71.45956420898438,123.22599029541016,255.24600219726562
h36m_sub11_Greeting_cam58860488,101.28702545166016,143.8065948486328,108.86062622070312,119.40847778320312,4.501368045806885,967.7862548828125,62.43889617919922,108.86062622070312,180.54080200195312
h36m_sub11_Eating 1_cam58860488,101.29505920410156,154.27394104003906,124.47493743896484,111.88553619384766,10.259166717529297,734.2424926757812,66.12809753417969,124.47493743896484,225.99404907226562
h36m_sub9_Directions_cam54138969,101.4879379272461,229.75222778320312,188.74496459960938,168.5091094970703,16.470556259155273,1193.3636474609375,110.79334259033203,188.74496459960938,292.73956298828125
h36m_sub11_Directions 1_cam60457274,101.64905548095703,144.56991577148438,107.97389221191406,112.99103546142578,17.08299446105957,666.7796630859375,67.34464263916016,107.97389221191406,183.60362243652344
h36m_sub11_Purchases 1_cam60457274,101.67431640625,159.2747344970703,143.08334350585938,109.2586898803711,3.4521255493164062,542.720703125,73.62920379638672,143.08334350585938,230.50546264648438
h36m_sub11_WalkDog 1_cam54138969,101.80297088623047,138.84524536132812,105.47509765625,109.14229583740234,6.323400497436523,700.4979858398438,60.86842727661133,105.47509765625,189.35501098632812
h36m_sub11_Eating_cam54138969,101.88580322265625,148.22731018066406,113.7918930053711,122.48051452636719,5.319874286651611,1056.86572265625,64.09527587890625,113.7918930053711,198.50033569335938
h36m_sub11_Purchases_cam60457274,102.00487518310547,158.78062438964844,140.49261474609375,108.16768646240234,8.348976135253906,557.2106323242188,70.42422485351562,140.49261474609375,224.9704132080078
h36m_sub11_Purchases 1_cam58860488,102.34387969970703,162.70347595214844,126.05789184570312,144.6310272216797,8.92298698425293,1154.6190185546875,69.35367584228516,126.05789184570312,205.58187866210938
h36m_sub9_Eating 1_cam54138969,102.38546752929688,260.9027404785156,209.86355590820312,204.82801818847656,7.797843933105469,1153.4769287109375,102.2513427734375,209.86355590820312,344.67437744140625
h36m_sub11_Smoking 2_cam60457274,102.44619750976562,153.62840270996094,107.09066772460938,145.19268798828125,6.7839179039001465,1137.276611328125,61.3814697265625,107.09066772460938,194.86720275878906
h36m_sub9_Greeting_cam55011271,102.83760070800781,153.470947265625,117.29277038574219,123.26398468017578,6.8236002922058105,968.0126342773438,71.43829345703125,117.29277038574219,190.57772827148438
h36m_sub11_Greeting_cam60457274,102.95748138427734,163.71514892578125,122.57038116455078,142.38436889648438,6.4314188957214355,1032.5821533203125,68.33795166015625,122.57038116455078,218.67578125
h36m_sub11_Greeting 2_cam60457274,103.0662841796875,153.69317626953125,121.99158477783203,123.3472671508789,2.334465265274048,850.0250854492188,66.66301727294922,121.99158477783203,206.25799560546875
h36m_sub9_Walking_cam55011271,103.08528900146484,207.742919921875,174.99176025390625,151.94427490234375,9.914148330688477,715.9077758789062,79.94732666015625,174.99176025390625,287.4231262207031
h36m_sub11_Eating 1_cam54138969,103.44534301757812,144.24095153808594,112.20105743408203,112.69202423095703,6.297055721282959,868.729736328125,61.632015228271484,112.20105743408203,206.71615600585938
h36m_sub9_Greeting 1_cam55011271,103.99335479736328,148.0692138671875,114.57744598388672,122.0171890258789,5.43154764175415,973.211181640625,63.49538040161133,114.57744598388672,193.33087158203125
h36m_sub9_Waiting_cam54138969,104.3584976196289,228.40499877929688,194.73236083984375,179.9490203857422,7.219815254211426,1183.2066650390625,86.28181457519531,194.73236083984375,301.3274230957031
h36m_sub9_Eating_cam54138969,104.4166030883789,255.5962371826172,217.0201873779297,188.1279296875,8.396223068237305,1107.5693359375,105.90481567382812,217.0201873779297,341.411376953125
h36m_sub9_Purchases_cam55011271,104.46521759033203,175.158203125,145.45724487304688,137.560546875,10.604317665100098,805.8029174804688,68.79803466796875,145.45724487304688,234.84027099609375
